title,title_normalized,colonfix,single_resource,ignore,checked,multiple_resource,url,id
Open Access Journal: MELA Notes The Journal of the Middle East Librarians Association,open access journal: mela notes the journal of the middle east librarians association,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2012/02/open-access-journal-mela-notes-journal.html,"tag:blogger.com,1999:blog-116259103207720939.post-5039517065976136149"
Indica et Buddhica,indica et buddhica,,false,false,false,false,http://ancientworldonline.blogspot.com/2010/01/indica-et-buddhica.html,"tag:blogger.com,1999:blog-116259103207720939.post-6450410568530171868"
Society for Iranian Archaeology Online,society for iranian archaeology online,,false,false,false,false,http://ancientworldonline.blogspot.com/2012/02/society-for-iranian-archaeology-online.html,"tag:blogger.com,1999:blog-116259103207720939.post-7696267810864720297"
Open Access Journal: Histara,open access journal: histara,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2011/07/open-access-journal-histara.html,"tag:blogger.com,1999:blog-116259103207720939.post-3872305943857269081"
Open Access Journal: Göttinger Forum für Altertumswissenschaft,open access journal: göttinger forum für altertumswissenschaft,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2012/11/open-access-journal-gottinger-forum-fur.html,"tag:blogger.com,1999:blog-116259103207720939.post-2692002173105284817"
New Open Access Journal: helden. heroes. héros: E-Journal zu Kulturen des Heroischen,new open access journal: helden heroes héros: ejournal zu kulturen des heroischen,new open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2013/12/new-open-access-journal-helden-heroes.html,"tag:blogger.com,1999:blog-116259103207720939.post-8638427959451969688"
The Arshama Letters from the Bodleian Library,the arshama letters from the bodleian library,,false,false,false,false,http://ancientworldonline.blogspot.com/2013/12/the-arshama-letters-from-bodleian.html,"tag:blogger.com,1999:blog-116259103207720939.post-2867004132021275370"
Open Access Journal: Dictynna: revue de poétique latine,open access journal: dictynna: revue de poétique latine,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/12/opn-access-journal-dictynna-revue-de.html,"tag:blogger.com,1999:blog-116259103207720939.post-2364992296002974343"
Open Access Series: Quaderni IMTO,open access series: quaderni imto,open access series,true,false,true,false,http://ancientworldonline.blogspot.com/2013/07/new-open-access-series-quaderni-imto.html,"tag:blogger.com,1999:blog-116259103207720939.post-8998770719907843066"
Amarna Project Downloadable Resources,amarna project downloadable resources,,true,false,true,false,http://ancientworldonline.blogspot.com/2013/12/amarna-project-downloadable-resources.html,"tag:blogger.com,1999:blog-116259103207720939.post-8696002892601832734"
La médecine dans l'Egypte gréco-romaine,la médecine dans legypte grécoromaine,,false,false,false,false,http://ancientworldonline.blogspot.com/2013/12/la-medecine-dans-legypte-greco-romaine.html,"tag:blogger.com,1999:blog-116259103207720939.post-5952242434893915142"
Corpus Papyrorum Latinarum,corpus papyrorum latinarum,,false,false,false,false,http://ancientworldonline.blogspot.com/2011/01/latin-papyrology.html,"tag:blogger.com,1999:blog-116259103207720939.post-4357344061293612756"
Open Yale Courses,open yale courses,,false,false,false,false,http://ancientworldonline.blogspot.com/2013/12/open-yale-courses.html,"tag:blogger.com,1999:blog-116259103207720939.post-5052951071444905297"
ΛΟΓΕΙΟΝ News,λογειον news,,false,true,true,false,http://ancientworldonline.blogspot.com/2013/12/news.html,"tag:blogger.com,1999:blog-116259103207720939.post-5572958587228554276"
Open Access Journal: TAARII Newsletter,open access journal: taarii newsletter,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2011/07/open-access-journal-taarii-newsletter.html,"tag:blogger.com,1999:blog-116259103207720939.post-6314475966606894596"
Egyptology Books and Articles in PDF Online,egyptology books and articles in pdf online,,false,false,true,true,http://ancientworldonline.blogspot.com/2013/12/egyptology-books-and-articles-in-pdf.html,"tag:blogger.com,1999:blog-116259103207720939.post-4383094701051396816"
ÄFKW: Ägyptologischen Forschungsstätte für Kulturwissenschaft,äfkw: ägyptologischen forschungsstätte für kulturwissenschaft,äfkw,true,false,true,false,http://ancientworldonline.blogspot.com/2013/12/afkw-agyptologischen-forschungsstatte.html,"tag:blogger.com,1999:blog-116259103207720939.post-7619134746620187487"
Open Access Journal: ISAW Newsletter,open access journal: isaw newsletter,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/01/open-access-journal-isaw-newsletter.html,"tag:blogger.com,1999:blog-116259103207720939.post-9063202836352797239"
Open Access Journal: ARTA: Achaemenid Research on Texts and Archaeology,open access journal: arta: achaemenid research on texts and archaeology,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2009/07/open-access-journal-arta-achaemenid.html,"tag:blogger.com,1999:blog-116259103207720939.post-3990578357605053103"
Open Access Journal: Armenian Egyptology Centre Newsletter,open access journal: armenian egyptology centre newsletter,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2011/10/open-access-journal-armenian-egyptology.html,"tag:blogger.com,1999:blog-116259103207720939.post-141253487382987199"
Arches: Heritage Inventory & Management System,arches: heritage inventory management system,arches,true,false,true,false,http://ancientworldonline.blogspot.com/2013/12/arches-heritage-inventory-management.html,"tag:blogger.com,1999:blog-116259103207720939.post-1475357241050241183"
A Catalogue of Digital Editions,a catalogue of digital editions,,false,false,false,false,http://ancientworldonline.blogspot.com/2013/12/a-catalogue-of-digital-editions.html,"tag:blogger.com,1999:blog-116259103207720939.post-5012575474601057724"
Early Warnings: Classical Studies from The C.H. Beck catalogue,early warnings: classical studies from the ch beck catalogue,early warnings,false,false,true,false,http://ancientworldonline.blogspot.com/2013/12/early-warnings-classical-studies-from.html,"tag:blogger.com,1999:blog-116259103207720939.post-192871254560613554"
The Leipzig Open Fragmentary Texts Series (LOFTS),the leipzig open fragmentary texts series lofts,,true,false,true,false,http://ancientworldonline.blogspot.com/2013/12/the-leipzig-open-fragmentary-texts.html,"tag:blogger.com,1999:blog-116259103207720939.post-8567293827614337418"
"Open Access Forum: On the impact of armed conflict and revolution on archaeology in Libya, Egypt and Syria",open access forum: on the impact of armed conflict and revolution on archaeology in libya egypt and syria,open access forum,true,false,true,false,http://ancientworldonline.blogspot.com/2013/12/open-access-forum-on-impact-of-armed.html,"tag:blogger.com,1999:blog-116259103207720939.post-6127944728714608948"
National Treasures Department of the Israel Antiquities Authority,national treasures department of the israel antiquities authority,,false,false,false,false,http://ancientworldonline.blogspot.com/2010/02/open-access-national-treasures.html,"tag:blogger.com,1999:blog-116259103207720939.post-1459095974644038657"
Open Access Journal: Boletín Informativo de Amigos de la Egiptología (BIAE),open access journal: boletín informativo de amigos de la egiptología biae,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2011/03/open-access-journal-boletin-informativo.html,"tag:blogger.com,1999:blog-116259103207720939.post-7385854080843656142"
"La tradición literaria griega en los ss. III-IV d.C. Gramáticos, rétores y sofistas como fuentes de la literatura greco-latina",la tradición literaria griega en los ss iiiiv dc gramáticos rétores y sofistas como fuentes de la literatura grecolatina,,false,false,false,false,http://ancientworldonline.blogspot.com/2013/12/la-tradicion-literaria-griega-en-los-ss.html,"tag:blogger.com,1999:blog-116259103207720939.post-6835009292666444"
"Open Access Journal: Gouden Hoorn, Golden Horn: Journal of Byzantium",open access journal: gouden hoorn golden horn: journal of byzantium,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/02/open-access-journal-gouden-hoorn.html,"tag:blogger.com,1999:blog-116259103207720939.post-6235850757940739945"
Open Access Journal: Cuadernos de la Fundación Pastor,open access journal: cuadernos de la fundación pastor,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/10/open-access-journal-cuadernos-de-la.html,"tag:blogger.com,1999:blog-116259103207720939.post-1527027278148200731"
American Numismatic Society Digital Publications Project,american numismatic society digital publications project,,false,false,true,true,http://ancientworldonline.blogspot.com/2010/03/american-numismatic-society-digital.html,"tag:blogger.com,1999:blog-116259103207720939.post-4818282104069319288"
Synallagma: Greek Contracts in Context [formerly titled: Greek Law in Roman Times],synallagma: greek contracts in context formerly titled: greek law in roman times,synallagma,false,false,false,false,http://ancientworldonline.blogspot.com/2013/12/synallagma-greek-contracts-in-context.html,"tag:blogger.com,1999:blog-116259103207720939.post-1284961234304626269"
The Homer Multitext Project News,the homer multitext project news,,false,true,true,false,http://ancientworldonline.blogspot.com/2013/12/the-homer-multitext-project-news.html,"tag:blogger.com,1999:blog-116259103207720939.post-7699334021885367225"
The Center for the Study of New Testament Manuscripts (CSNTM): Manuscripts,the center for the study of new testament manuscripts csntm: manuscripts,the center for the study of new testament manuscripts csntm,true,false,true,false,http://ancientworldonline.blogspot.com/2013/12/the-center-for-study-of-new-testament.html,"tag:blogger.com,1999:blog-116259103207720939.post-5898090875362887917"
The CRANE Project: Computational Research on the Ancient Near East Project,the crane project: computational research on the ancient near east project,the crane project,true,false,true,false,http://ancientworldonline.blogspot.com/2013/12/the-crane-project-computational.html,"tag:blogger.com,1999:blog-116259103207720939.post-867244942186982127"
Beinecke Rare Books & Manuscript Library: Papyrus Collection Database,beinecke rare books manuscript library: papyrus collection database,beinecke rare books manuscript library,true,false,true,false,http://ancientworldonline.blogspot.com/2013/12/beinecke-rare-books-manuscript-library.html,"tag:blogger.com,1999:blog-116259103207720939.post-8173766942094481814"
"619 volumes: High-quality OCR of polytonic, or 'ancient', Greek",619 volumes: highquality ocr of polytonic or ancient greek,619 volumes,true,false,true,false,http://ancientworldonline.blogspot.com/2013/12/619-volumes-high-quality-ocr-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-1710454546424166546"
